Scenario Name,Real GDP growth,Nominal GDP growth,Real disposable income growth,Nominal disposable income growth,Unemployment rate,CPI inflation rate,3-month Treasury rate,5-year Treasury yield,10-year Treasury yield,BBB corporate yield,Mortgage rate,Prime rate,Dow Jones Total Stock Market Index (Level),House Price Index (Level),Commercial Real Estate Price Index (Level),Market Volatility Index (Level),quarter,tickers,avg_price,avg_volume
Actual,4.6,7.4,-3.8,-0.1,6.3,4.6,5.7,8.1,8.5,9.9,10.3,8,3004.9,61.9,102.6,NA,1987.2,UNH,0.1989089365079365,2611200
Actual,4.6,7.4,-3.8,-0.1,6.3,4.6,5.7,8.1,8.5,9.9,10.3,8,3004.9,61.9,102.6,NA,1987.2,VZ,14.934735253968254,1371979.365079365
Actual,4.6,7.4,-3.8,-0.1,6.3,4.6,5.7,8.1,8.5,9.9,10.3,8,3004.9,61.9,102.6,NA,1987.2,WFC,1.6583994603174603,1382450.7936507936
Actual,4.6,7.4,-3.8,-0.1,6.3,4.6,5.7,8.1,8.5,9.9,10.3,8,3004.9,61.9,102.6,NA,1987.2,XOM,11.06547619047619,8127047.619047619
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,AAPL,1.704310796875,36191575
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,BA,11.20225684375,3012162.5
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,BAC,6.3759765625,1046181.25
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,CVX,14.58154296875,3068362.5
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,DIS,6.16563421875,4757885.9375
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,DUK,19.72874209375,450995.3125
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,DWDP,21.034722203125,3596146.875
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,JNJ,6.0017092031249994,8673350
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,JPM,13.5052083125,692728.125
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,KO,3.012573453125,14800200
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,MMM,18.93505859375,2403600
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,MSFT,0.372267046875,84427500
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,NEE,15.685546875,761096.875
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,PG,6.0594484531249995,732e4
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,T,9.8095703125,2127125
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,UNH,0.178466875,3110600
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,VZ,16.160144671875,1507326.5625
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,WFC,1.85595696875,1545375
Actual,3.7,6.7,7.5,11.6,6,4.3,6,8.5,9,10.5,10.5,8.4,3171,63.2,103.2,NA,1987.3,XOM,11.969970703125,7737150
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,AAPL,1.432826453125,60594537.5
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,BA,8.700954890625,2638900
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,BAC,4.748046875,1170700
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,CVX,10.52099609375,3027506.25
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,DIS,4.780405015625,8431634.375
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,DUK,19.735551828125,757868.75
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,DWDP,18.6219618125,4709662.5
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,JNJ,4.9332277499999995,10033650
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,JPM,9.27929690625,808031.25
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,KO,2.504638828125,14220075
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,MMM,15.96533203125,2865087.5
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,MSFT,0.366238015625,107774600
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,NEE,14.9130859375,685043.75
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,PG,5.397461109375,7777600
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,T,9.27490234375,2489450
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,UNH,0.121643171875,2560800
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,VZ,15.762738953125,1751003.125
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,WFC,1.594482421875,1252825
Actual,6.8,10.4,5.5,9.2,5.8,3.8,5.9,8.8,9.2,10.5,10.9,8.9,2417.1,64.5,103.8,NA,1987.4,XOM,10.3671875,7352225
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,AAPL,1.5155186984126985,57429244.44444445
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,BA,10.154761952380952,2323961.904761905
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,BAC,5.087797619047619,546565.0793650794
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,CVX,11.043154761904763,2138552.380952381
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,DIS,4.932270952380953,5334290.476190476
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,DUK,19.953694031746032,879566.6666666666
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,DWDP,18.638447984126984,3374533.3333333335
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,JNJ,4.975694619047619,8679695.238095239
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,JPM,7.518518523809524,1495033.3333333333
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,KO,2.369543873015873,10589841.26984127
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,MMM,14.919642857142858,2486177.777777778
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,MSFT,0.40050426984126986,87052800
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,NEE,15.137896825396826,1284787.3015873015
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,PG,5.162946666666667,5473955.555555556
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,T,9.206349206349206,1650958.7301587302
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,UNH,0.13888903174603173,1637993.650793651
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,VZ,15.641792174603175,1164144.4444444445
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,WFC,1.7538029365079364,1817498.4126984128
Actual,2.3,5.5,6,9.3,5.7,3.2,5.7,8,8.6,9.8,10.1,8.6,2584,65.6,104.9,NA,1988.1,XOM,10.355654761904763,5959993.650793651
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,AAPL,1.4948979682539683,37584e3
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,BA,11.377865904761904,2758104.761904762
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,BAC,5.390376984126984,460831.74603174604
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,CVX,12.142857142857142,2403733.3333333335
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,DIS,4.823998444444444,5562812.698412699
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,DUK,19.41064234920635,392673.01587301586
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,DWDP,18.761023047619048,3310995.238095238
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,JNJ,4.8382939206349205,7515555.555555556
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,JPM,8.90806880952381,1298409.5238095238
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,KO,2.3638394761904764,10202565.07936508
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,MMM,15.230654761904763,2141752.380952381
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,MSFT,0.40667709523809525,53756495.23809524
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,NEE,14.830357142857142,526282.5396825396
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,PG,4.795139126984127,4839212.698412699
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,T,9.174107142857142,3792666.6666666665
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,UNH,0.13904403174603175,1163326.9841269841
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,VZ,15.486551714285714,1018330.1587301587
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,WFC,1.795800238095238,1566526.9841269841
Actual,5.4,9.5,4.2,8.8,5.5,4.7,6.2,8.5,9,10.3,10.4,8.8,2729.7,67.2,106.1,NA,1988.2,XOM,11.152281746031745,5958603.174603174
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,AAPL,1.525739375,30859587.5
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,BA,13.31293403125,2410762.5
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,BAC,6.61279296875,1369475
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,CVX,11.38037109375,1789650
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,DIS,5.146214796875,3694195.3125
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,DUK,19.40953453125,560042.1875
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,DWDP,19.1453993125,2636606.25
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,JNJ,5.0711671874999995,5508e3
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,JPM,10.47786459375,883106.25
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,KO,2.468384,11272600
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,MMM,15.6533203125,1628731.25
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,MSFT,0.390679265625,70003750
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,NEE,15.072265625,955471.875
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,PG,4.7259523281249995,4342125
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,T,9.52587890625,1408506.25
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,UNH,0.124267703125,1820850
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,VZ,15.76405646875,1092945.3125
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,WFC,2.06091328125,1575775
Actual,2.3,7.2,3.9,9.1,5.5,5,7,8.8,9.2,10.3,10.5,9.7,2706.7,69.1,106.4,NA,1988.3,XOM,11.412109375,5380243.75
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,AAPL,1.3973214285714286,37498355.55555555
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,BA,14.02116411111111,2043565.0793650793
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,BAC,6.915674603174603,638304.7619047619
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,CVX,11.393849206349206,1875669.8412698412
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,DIS,5.3118771746031745,3392563.492063492
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,DUK,20.191495476190475,244734.92063492062
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,DWDP,19.328483174603175,2759938.095238095
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,JNJ,5.356895095238095,4930006.349206349
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,JPM,10.64219573015873,513138.09523809527
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,KO,2.7041172380952383,8943771.42857143
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,MMM,15.349702380952381,1850088.888888889
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,MSFT,0.3437500634920635,65419682.53968254
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,NEE,15.621031746031745,476403.1746031746
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,PG,5.162202555555555,4777828.571428572
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,T,10.205853174603174,1383073.0158730159
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,UNH,0.12710817460317458,1223974.603174603
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,VZ,16.179779968253968,1037015.873015873
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,WFC,2.0300101904761907,1675860.3174603174
Actual,5.4,8.8,3.9,8.1,5.3,4.4,7.7,8.8,9,10.1,10.4,10.2,2738.4,70.8,106.6,NA,1988.4,XOM,11.068948412698413,4778120.634920635
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,AAPL,1.3501584032258065,64886206.451612905
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,BA,14.065412161290322,2765561.290322581
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,BAC,7.954637096774194,747767.7419354839
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,CVX,12.449596774193548,2588348.3870967743
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,DIS,6.042753596774194,5132859.677419355
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,DUK,19.501411451612903,274827.4193548387
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,DWDP,20.663978548387096,3102072.580645161
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,JNJ,5.504914548387097,6238967.741935484
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,JPM,10.678763451612904,930735.4838709678
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,KO,2.970514258064516,10742348.387096774
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,MMM,16.438004032258064,2159116.129032258
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,MSFT,0.3852066774193548,100578787.09677419
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,NEE,15.305443548387096,761629.0322580645
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,PG,5.586819822580645,5619767.741935484
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,T,10.810483870967742,1697212.9032258065
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,UNH,0.18299535483870968,4001961.290322581
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,VZ,16.546360016129032,945009.6774193548
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,WFC,2.2027471451612906,1844567.7419354839
Actual,4.1,8.7,5,9.8,5.2,4.6,8.5,9.4,9.3,10.4,10.8,11,2915.1,72.3,107.6,NA,1989.1,XOM,11.184979838709678,4927638.70967742
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,AAPL,1.5306919375,51410493.75
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,BA,16.817274453125,2762984.375
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,BAC,10.29833984375,1451525
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,CVX,13.4189453125,2310525
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,DIS,7.296289515625,4661551.5625
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,DUK,20.599541015625,334431.25
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,DWDP,20.424479390625,3111154.6875
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,JNJ,6.094238375,5895425
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,JPM,11.787109328125,680765.625
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,KO,3.4780275625,9537675
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,MMM,17.97705078125,1921756.25
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,MSFT,0.38198515625,54161250
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,NEE,15.337890625,574706.25
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,PG,6.29101590625,5690750
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,T,12.35888671875,1935531.25
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,UNH,0.2585145,5692600
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,VZ,18.827813703125,1101815.625
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,WFC,2.4437258125,1462050
Actual,3.2,7.5,-1.2,4.2,5.2,6.6,8.4,8.9,8.9,10,10.6,11.4,3137,73.3,108.6,NA,1989.2,XOM,10.8603515625,6278737.5
Actual,3,6,2.8,5.1,5.2,3.2,7.8,8.1,8.2,9.6,10,10.7,3426.7,74.3,109,NA,1989.3,AAPL,1.519487,35959466.666666664
